,True,ABE_preds,ART_preds,BAS_preds,BLA_preds,EBO_preds,EOS_preds,FGC_preds,HAC_preds,KSC_preds,LYI_preds,LYT_preds,MMZ_preds,MON_preds,MYB_preds,NGB_preds,NGS_preds,NIF_preds,OTH_preds,PEB_preds,PLM_preds,PMO_preds,Pred
673,16,0.6002558,0.615781,0.9653495,0.8281866,0.99877876,0.9995524,0.611604,0.667661,0.99983823,0.99939024,0.9576209,0.993996,0.99864286,0.9886518,0.64174265,0.9997687,0.108407795,0.74937904,0.99996746,0.99462813,0.9993048,16
674,16,0.60130715,0.9990176,0.9935668,0.780109,0.69991463,0.9995579,0.680151,0.6673458,1.0,0.99994457,0.96438617,0.95524335,0.9918893,0.9964192,0.62789357,0.99988353,0.097776525,0.99788326,0.9993911,0.8734416,0.9991872,16
675,16,0.60021394,0.99866927,0.9906098,0.71414495,0.993083,0.9998622,0.62939644,0.66687787,0.99991024,0.9999465,0.974702,0.21732159,0.8741786,0.5008545,0.7460692,0.9999937,0.104026824,0.9999454,0.9999174,0.991704,0.95333105,16
676,16,0.600703,0.95343393,0.93400913,0.7237241,0.9989567,0.9997235,0.6870608,0.66740596,0.99867886,0.9934034,0.8981632,0.65499586,0.9933913,0.9794694,0.35402396,0.9999125,0.02337668,0.9996307,0.99999845,0.9954397,0.9981406,16
677,16,0.60057217,0.96312845,0.9911513,0.51412344,0.95157105,0.9987985,0.5844886,0.6669468,0.99999917,1.0,0.9889892,0.991034,0.8736295,0.9839405,0.9698878,0.9999596,0.4027593,0.0011544522,0.99941516,0.62652206,0.9984843,17
678,16,0.60119104,0.49294427,0.9296436,0.6895396,0.99967813,0.99881244,0.72720903,0.6671656,0.9999144,0.99952066,0.9899276,0.91238123,0.8581654,0.99858993,0.2497746,0.99999475,0.1344826,0.99956995,0.9999938,0.951985,0.83733284,16
679,16,0.601115,0.69980633,0.96280414,0.712948,0.9998154,0.9999939,0.6994692,0.66738117,0.99993527,0.9940274,0.44382825,0.97123533,0.997265,0.9939126,0.8388681,0.9797258,0.08249849,0.9982016,0.9999316,0.9983791,0.9973361,16
680,16,0.60029167,0.7598045,0.9125933,0.85154086,0.68489075,0.9999982,0.7050672,0.6669936,1.0,0.9999814,0.99681073,0.9982243,0.99426466,0.9898525,0.6334225,0.9999285,0.05451228,0.99162745,0.9999974,0.98918307,0.99906594,16
681,16,0.6000757,0.2232901,0.9968305,0.69893444,0.9974027,0.99995136,0.66058457,0.6669777,0.99997103,0.9998616,0.99390054,0.0018713137,0.9806517,0.94743955,0.23193987,0.91839653,0.7054809,0.9973054,0.9869723,0.8106422,0.19230086,11
682,16,0.5999459,0.35714534,0.8582182,0.8072131,0.991987,0.999485,0.59464616,0.66709673,1.0,0.99883014,0.97357255,0.9379371,0.966765,0.98917985,0.49131298,0.9310487,0.07941836,0.99920964,0.9987937,0.9669065,0.9989724,16
683,16,0.5998301,0.095337234,0.85597605,0.88361883,0.9971301,0.99999785,0.72112036,0.66733,0.008056143,0.9999678,0.9928485,0.9959727,0.999718,0.9776242,0.91936016,0.9988952,0.11171807,0.8169345,0.99999976,0.99798656,0.997086,8
684,17,0.59998196,0.9997069,0.9736613,0.5971841,0.81989485,0.9998646,0.64727235,0.6667306,0.999967,0.9999988,0.9991209,0.97457707,0.39436948,0.9823032,0.9834093,0.9999989,0.5295494,0.013973924,0.9979944,0.20540056,0.9993161,17
685,17,0.600511,0.9988319,0.99475515,0.59545815,0.6110976,0.9996107,0.69050646,0.666715,0.9999844,1.0,0.9994836,0.9995623,0.94496465,0.9773816,0.987541,0.9999989,0.22825871,7.450229e-05,0.9969105,0.2494321,0.9559188,17
686,17,0.6000775,0.9966654,0.9178048,0.37345803,0.99834025,0.9994764,0.5440806,0.6665246,0.99999034,0.999806,0.99970907,0.9559847,0.9815973,0.79835826,0.9961629,1.0,0.67406154,0.00020628632,0.99244905,0.8841778,0.46083617,17
687,17,0.6000884,0.9961675,0.9800918,0.54189825,0.08323911,0.9999255,0.63170236,0.6665204,0.9999999,1.0,0.9955896,0.95599395,0.67957294,0.37547752,0.95734257,0.9773886,0.40556368,0.13550459,0.99204695,0.042495407,0.99947435,19
688,17,0.5995926,0.99499136,0.7131361,0.30900422,0.98436594,0.99999416,0.5179733,0.6661806,0.9999964,0.8236207,0.9999068,0.99830353,0.99961084,0.8885177,0.9681588,0.9999933,0.9087028,0.0010049337,0.33544132,0.44946817,0.65058905,17
689,17,0.60021156,0.10782744,0.9803033,0.80126214,0.9913515,0.9999982,0.6792351,0.66713744,0.9999045,0.99998975,0.9934022,0.9998542,0.67113763,0.9975401,0.6861701,0.9966979,0.11452868,0.044927534,0.99986935,0.056780078,0.2463474,17
690,17,0.6001395,0.6752472,0.9970106,0.50758237,0.28298116,0.999902,0.70602477,0.66686994,1.0,1.0,0.99980336,0.99752265,0.79784447,0.8587417,0.9779171,0.99999166,0.3121762,0.0038238803,0.998166,0.22619644,0.9749383,17
691,17,0.6000197,0.7899148,0.25892624,0.5564022,0.9973475,0.9988625,0.5617296,0.66670734,0.99999845,0.9999802,0.9731541,0.9239997,0.98583835,0.9215741,0.65744144,0.9995957,0.45649502,0.40899506,0.9999211,0.9107778,0.9917367,2
692,17,0.600418,0.79099226,0.87035984,0.7556505,0.99919695,0.9925343,0.4399066,0.66721433,0.9999999,0.9999981,0.91696835,0.9005245,0.98362863,0.9974503,0.7635214,0.9044411,0.39487055,0.6169103,0.9998615,0.9747979,0.9415849,16
693,17,0.5997132,0.6271789,0.9804915,0.3746534,0.49652117,0.99783945,0.24474,0.66661674,0.99999726,0.9999989,0.9988236,0.006428547,0.95380604,0.012403933,0.95875406,0.9999267,0.9229061,0.54672164,0.9843225,0.8540842,0.0034870196,20
694,17,0.60017383,0.11695365,0.68512136,0.5918174,0.9944547,0.9999939,0.5192968,0.6670208,0.9999808,0.9988035,0.99027634,0.9534263,0.9992231,0.8403994,0.7032929,0.9477419,0.35903668,0.1031969,0.98621964,0.16517277,0.9994425,17
695,17,0.59981954,0.9986971,0.9843987,0.51515526,0.98722655,0.9981198,0.26713765,0.6669345,0.99999857,0.99967194,0.9866838,0.042234413,0.4358896,0.48644376,0.9207435,0.99974734,0.95172524,0.8960632,0.99950194,0.8300745,0.09113172,11
696,17,0.60091084,0.8469801,0.8581501,0.8138044,0.9971431,0.99999976,0.7590838,0.66735715,0.9999279,1.0,0.99398404,0.6223062,0.83956164,0.99788505,0.5553132,0.9997514,0.5898806,0.1272717,0.9999993,0.9730143,0.6784987,17
697,17,0.60038054,0.99992704,0.99527067,0.5930728,0.9815191,0.999539,0.69757503,0.6669021,0.99998784,0.9999207,0.98829705,0.8292413,0.9885671,0.916215,0.9267867,1.0,0.48633394,0.3983649,0.9986603,0.9488583,0.044627775,20
698,17,0.59954166,0.99330705,0.9604196,0.43985268,0.968664,0.9998492,0.734044,0.66599554,0.99998415,0.99999833,0.99988234,0.8745345,0.9990243,0.8671354,0.97892076,1.0,0.6189688,7.285088e-06,0.99789315,0.9649387,0.97691286,17
699,17,0.59965074,0.9981812,0.9990545,0.46641335,0.86869025,0.9999889,0.73665065,0.6664099,0.99999464,1.0,0.99988306,0.9989617,0.9980357,0.9696044,0.98235464,0.99999976,0.9380859,0.0010789355,0.99822897,0.8269211,0.86312455,17
700,17,0.5999855,0.9573064,0.6468482,0.6417638,0.9942967,0.99972993,0.55244213,0.6670932,1.0,0.9999517,0.96683246,0.97684985,0.98156816,0.9349897,0.8166771,0.9941339,0.30437243,0.42155233,0.98570096,0.82438767,0.99848795,16
701,17,0.6005983,0.985587,0.9826834,0.6349261,0.7219536,0.9991027,0.72952724,0.6669488,1.0,0.9999999,0.9879623,0.74914604,0.6400616,0.9219436,0.95994246,1.0,0.33485132,0.21704741,0.99999595,0.29025623,0.9897711,17
702,17,0.60078573,0.4766819,0.9472336,0.7043818,0.9987047,0.97337407,0.49162418,0.66744745,0.99999976,1.0,0.969901,0.4825055,0.99017334,0.9879978,0.70443964,0.8794509,0.69254756,0.51400685,0.9999882,0.98618525,0.9972505,1
703,17,0.5994967,0.28731295,0.16343655,0.7768642,0.9950304,0.999974,0.70809,0.6671619,1.0,0.99999106,0.9960174,0.9948726,0.9993005,0.76211035,0.8415916,0.9991197,0.32574475,0.10282604,0.9989513,0.9380773,0.9999058,17
704,17,0.60019004,0.95307046,0.7311619,0.561224,0.9153693,0.9998846,0.25114584,0.66690284,0.9999975,0.9999896,0.93138134,0.01739974,0.95591867,0.5856245,0.67728245,0.99931407,0.6958642,0.7956495,0.9998603,0.92977494,0.49298355,11
705,17,0.600355,0.9999999,0.70751756,0.5810613,0.99757916,0.9987845,0.44890207,0.6668691,1.0,6.859679e-07,0.94847536,0.9655953,0.02537265,0.99906236,0.97576153,0.9999999,0.3667336,0.31252605,0.19443153,0.9987802,0.27810913,9
706,17,0.60038984,0.04017296,0.97702354,0.4113237,0.9556387,0.99991715,0.6724454,0.6665505,0.99999344,1.0,0.9997831,0.99958163,0.9967632,0.9033724,0.56266934,0.98245645,0.5691784,0.009577217,0.99976426,0.05826413,0.99784136,17
707,17,0.60005474,0.06338243,0.989824,0.64245826,0.9988544,0.9927055,0.55682415,0.6668762,0.99999976,0.9999982,0.8668133,0.97024596,0.9492044,0.957322,0.4328876,0.61043066,0.6894703,0.54357016,0.99977595,0.98740244,0.19140418,1
708,17,0.600485,0.99998295,0.87125033,0.6293729,0.9326314,0.9999467,0.6450563,0.66666263,1.0,0.999648,0.99878174,0.99969625,0.99380726,0.98898226,0.9697156,0.99999833,0.30328995,0.00016253076,0.99986947,0.94049174,0.785582,17
709,17,0.6008838,0.05337881,0.6761011,0.7510485,0.99632156,0.99999845,0.47111437,0.6679533,0.9999807,0.99975175,0.98417723,0.9053779,0.9927362,0.94201744,0.6914737,0.9957486,0.1714203,0.24015471,0.9999747,0.9968913,0.9859364,1
710,17,0.6006227,0.9987991,0.993566,0.58472,0.92529714,0.9996088,0.7668164,0.6664893,0.99999905,1.0,0.9997261,0.95433027,0.94513905,0.982462,0.8651767,1.0,0.42064548,0.00022888149,0.9859213,0.8927947,0.87915844,17
711,17,0.6003021,0.9636289,0.93129593,0.50089496,0.9838706,0.99225414,0.61260086,0.6668841,0.9990564,0.9999995,0.99874425,0.99999785,0.99098843,0.9961188,0.9762138,1.0,0.24120152,0.002747012,0.09560033,0.031746015,0.99373513,17
712,17,0.6000416,0.9999813,0.99798596,0.49344468,0.98461723,0.99999595,0.7570813,0.66647226,0.99999976,1.0,0.9992514,0.9997867,0.9805571,0.99111557,0.97513855,1.0,0.6623366,0.011612851,0.98478377,0.21583831,0.8721373,17
713,17,0.6001816,0.029881885,0.96925026,0.611372,0.3819032,0.9999019,0.75124735,0.66695684,0.99999714,1.0,0.9842801,0.7956497,0.952712,0.90683323,0.39085004,0.9924176,0.567994,0.010668866,0.9995246,0.89869905,0.99429226,17
714,17,0.5993872,0.99105984,0.9228751,0.31339547,0.97265923,0.9999771,0.43418515,0.666196,0.9999995,0.9988586,0.9999746,0.99792284,0.99998677,0.9163886,0.9951521,0.99999595,0.93460363,1.115166e-07,0.99476886,0.9162906,0.24136251,17
715,17,0.5997966,0.06323265,0.9052599,0.45050457,0.9981596,0.9988919,0.59391767,0.6666517,0.9999993,0.9978302,0.997884,0.9696465,0.983012,0.43667433,0.607522,0.99999666,0.6075601,0.012198815,0.98714834,0.58532643,0.5083892,17
716,17,0.59940517,0.9936935,0.92749,0.30643547,0.64261484,0.99999523,0.58680594,0.66603017,0.99999976,0.9999999,0.999974,0.99971956,0.99991655,0.95352376,0.9940433,0.9999912,0.9507136,2.1930111e-07,0.99407554,0.9428328,0.93708575,17
717,17,0.59983516,0.9999925,0.9709163,0.33803463,0.88414204,0.9998572,0.6223974,0.66675663,0.99999225,0.9997216,0.99890995,0.9999428,0.08550581,0.9599006,0.9911476,1.0,0.78729326,0.015234923,0.017205767,0.33847836,0.107837826,17
718,17,0.5999486,0.19640926,0.5596232,0.39782524,0.9944021,0.509185,0.17977582,0.6668901,0.9968636,0.9997681,0.99806553,0.8717982,0.98569643,0.84952945,0.9825632,0.99999964,0.7116967,0.18939859,0.99989724,0.9885704,0.44029972,6
719,17,0.60003465,0.9999745,0.9965575,0.46517435,0.57864857,0.9999759,0.62658304,0.6661485,1.0,0.9999938,0.99996257,0.9991892,0.9951214,0.9916216,0.9913123,0.9999999,0.86509866,5.2234227e-06,0.5394122,0.23095223,0.9523902,17
720,17,0.6013655,0.96522105,0.98289293,0.6382367,0.99911386,0.99740016,0.43817627,0.6673094,0.99996614,0.038696453,0.98747534,0.5351463,0.9952813,0.9961695,0.9314614,0.9999993,0.19818473,0.99362755,0.9983183,0.9973999,0.9951074,9
721,17,0.60006374,0.9828516,0.9859648,0.5131416,0.5243039,0.96492696,0.32740644,0.666683,1.0,0.9999974,0.95568717,0.37633857,0.9585912,0.7482668,0.3265729,0.8460398,0.57264227,0.41690993,0.9957749,0.97418433,0.49843356,14
722,17,0.600535,0.9124396,0.9904165,0.76358193,0.9755763,0.99999857,0.72125036,0.66718775,0.9999262,0.9999999,0.9939574,0.9942772,0.96181357,0.97046566,0.548135,0.99192846,0.45793515,0.0044107162,0.9999752,0.81208825,0.073246166,17
723,17,0.60013705,0.18334737,0.95015633,0.48705518,0.9980096,0.9999547,0.5762473,0.6666062,0.9999993,1.0,0.9997433,0.98819053,0.98478794,0.9214264,0.8705255,0.99962485,0.62367743,0.01470684,0.9958585,0.83309746,0.9998511,17
724,17,0.60061574,0.94900936,0.9609372,0.48973086,0.9996464,0.9989856,0.5904274,0.6668229,0.9999993,0.018155886,0.9984383,0.9991124,0.9697815,0.730532,0.91162616,0.9995734,0.61229277,0.000744843,0.9998758,0.99062765,0.40053597,17
725,17,0.5997238,0.3681105,0.89953595,0.4805187,0.99965763,0.9991899,0.20003802,0.6667489,0.9999591,0.9999945,0.99176216,0.7846817,0.9994874,0.73097545,0.994728,0.9999994,0.8045029,0.038868904,0.99798536,0.9503632,0.13364345,17
726,17,0.5999596,0.96208304,0.925251,0.49497396,0.99210525,0.9998994,0.5870244,0.66637444,0.99999964,0.9998709,0.9988832,0.018580036,0.95322883,0.8680743,0.9243644,0.9999938,0.79556143,0.045230515,0.9970419,0.75037116,0.020063644,11
727,17,0.6003307,0.0021627254,0.36325413,0.38511333,0.9973373,0.98429894,0.49037835,0.6667607,1.0,0.0080875,0.99717075,0.8831998,0.99630153,0.3953316,0.31330627,0.99996006,0.6006339,0.021507619,0.999895,0.8401013,0.9989353,1
728,17,0.5995438,0.99977,0.99868923,0.32633546,0.8877987,0.9999833,0.7639136,0.66629225,0.9999746,0.88643134,0.99953794,0.9997253,0.99004,0.9917829,0.97924644,0.9999981,0.92212254,0.0007721158,0.8275417,0.41635546,0.0055067926,17
729,17,0.5999434,0.99164236,0.98893625,0.55281585,0.9979018,0.9999639,0.19135116,0.66684467,0.9999995,0.99999964,0.9977543,0.0011432852,0.98145354,0.010756411,0.96496046,0.9986865,0.5990786,0.2662267,0.9171085,0.9772385,0.000326969,20
730,17,0.6006177,0.95452553,0.80665755,0.7045229,0.999246,0.4017532,0.3948865,0.6673118,0.9997949,0.99997604,0.97668356,0.027041385,0.9809605,0.98799217,0.31917956,0.9711089,0.6678276,0.9991136,0.9999584,0.99872726,0.16557996,11
731,17,0.6003604,0.06360392,0.9276515,0.7637163,0.99731547,0.9999912,0.5427095,0.6676331,0.9999982,0.9999852,0.9702045,0.9990982,0.9920506,0.9254925,0.8421418,0.9988142,0.12852533,0.2573575,0.99993134,0.994559,0.9995228,1
732,17,0.5995267,0.865957,0.8666889,0.28695217,0.9365959,0.9999746,0.41411385,0.66616416,0.9999995,0.9999505,0.9999614,0.9994861,0.999887,0.65537834,0.9932239,0.99998057,0.7851305,3.5094212e-07,0.99935335,0.70096385,0.94657165,17
733,17,0.6006419,0.5952309,0.96569854,0.7654593,0.99767154,0.9999931,0.6434476,0.6675964,0.9982014,0.99999475,0.99116427,0.99895847,0.99319166,0.996885,0.8145855,0.9990439,0.42374223,0.057110384,0.999997,0.9930438,0.9905111,17
734,18,0.6002958,0.99999344,0.9696489,0.5780396,0.6102363,0.9998964,0.6855273,0.6662343,1.0,0.25104982,0.9995369,0.9992524,0.8945429,0.99671364,0.9851933,0.9999999,0.52154505,0.99954176,0.00013905596,0.08949518,0.8948466,18
735,18,0.5999206,0.99999547,0.9755161,0.3002536,0.3401332,0.9998816,0.42488223,0.666235,1.0,0.99992466,0.99619234,0.99999976,0.99462986,0.99765366,0.99397415,0.9999995,0.2306199,0.99334633,3.031315e-09,0.24431866,0.77370995,18
736,18,0.59969723,0.9999999,0.8184761,0.37681428,0.9622772,0.999874,0.33739167,0.66663337,0.9999987,0.99243087,0.99227387,0.9999877,0.9945523,0.99688715,0.99834144,1.0,0.87134564,0.9374402,1.3065997e-10,0.6823835,4.2981042e-05,18
737,18,0.5999832,0.9528642,0.9918475,0.5947808,0.9866111,0.99234575,0.75729215,0.6668045,1.0,1.0,0.97906464,0.9891978,0.87779844,0.96545494,0.5430925,0.99997663,0.4875041,0.99988043,8.358383e-05,0.9042204,0.53563356,18
738,18,0.60027933,0.99999976,0.9917337,0.43976662,0.99315804,0.9998486,0.7501826,0.6665494,1.0,0.96383303,0.9992999,0.99990773,0.8926425,0.9951342,0.9517419,1.0,0.63589585,0.66276044,0.00016654268,0.9656984,5.949261e-05,20
739,18,0.59975976,0.9999939,0.990006,0.3113494,0.89045787,0.9999416,0.544368,0.6666797,0.9999964,0.70936,0.9994949,0.9999981,0.9976095,0.98058313,0.99591607,0.9999995,0.8030021,0.25462067,1.9656181e-06,0.45197177,0.93759584,18
740,18,0.59983504,0.99999964,0.68226886,0.3017022,0.98760915,0.9999783,0.72258943,0.66616935,1.0,7.513506e-05,0.8591653,0.99999964,0.98141325,0.9977975,0.99118793,1.0,0.23276176,0.9999379,2.512695e-12,0.98534644,0.9989636,18
741,18,0.600089,0.9999521,0.9563753,0.55700535,0.9702545,0.9999958,0.66477764,0.6660816,1.0,7.653156e-05,0.9117225,0.9999925,0.90955555,0.9989526,0.8333821,0.9999995,0.6064992,0.9999975,4.2521657e-05,0.6270031,0.1682957,18
742,18,0.59984076,0.9999987,0.9986731,0.3180489,0.9416077,0.9999968,0.77614504,0.6656574,1.0,0.9999989,0.9998293,0.9999951,0.9991573,0.9987186,0.99271953,1.0,0.71088433,0.99675506,1.7484791e-07,0.9079641,0.10202784,18
743,18,0.5997743,0.9999995,0.83307713,0.39854565,0.75039,0.99994934,0.7256863,0.66654456,1.0,0.9491609,0.9684396,0.9999995,0.42449045,0.9987697,0.98992985,0.9999999,0.20308402,0.9998528,3.414621e-13,0.99859434,0.7101281,18
744,18,0.5999574,0.99988353,0.8678936,0.3912251,0.93432164,0.9998932,0.20708324,0.6668992,0.9999622,0.9982035,0.99838936,0.99875236,0.9947465,0.99685067,0.99728596,1.0,0.9525699,0.25107065,7.714252e-08,0.927898,0.0011138837,18
745,18,0.60040474,0.9999995,0.9988098,0.44962534,0.43331495,0.9884226,0.61204743,0.6665287,1.0,0.4886389,0.9992766,0.9999995,0.9616836,0.9800857,0.99685574,1.0,0.3345062,0.9966813,9.246858e-10,0.4938448,0.9988825,18
746,18,0.6000017,0.99999344,0.93765664,0.3605037,0.993569,0.9999987,0.7922929,0.66582495,1.0,0.99982125,0.9993493,0.9999994,0.9945381,0.99917233,0.98391724,1.0,0.5767189,0.9999255,5.2122655e-06,0.95744234,0.14949945,18
747,18,0.6006469,1.0,0.8949874,0.6291115,0.112442195,0.99993956,0.70867413,0.666953,1.0,0.6258164,0.9833029,0.9994998,0.8866075,0.999859,0.8653395,0.9999999,0.39577818,0.99995065,8.8373675e-08,0.9926524,0.9466427,18
748,18,0.60030293,0.99901414,0.9705771,0.4352775,0.8770367,0.9999902,0.79426044,0.6663368,1.0,0.99970394,0.98766994,0.99936324,0.9250393,0.99929345,0.80334085,0.99975795,0.47366118,0.9983253,4.375983e-08,0.6080557,0.05728558,18
749,18,0.59997445,0.9565685,0.9599431,0.46838027,0.9837884,0.99798334,0.55422604,0.66693294,0.99975425,0.98101187,0.9898004,0.99999976,0.9870631,0.9969068,0.6201568,0.9999728,0.75288,0.9990571,1.6969276e-09,0.66096765,0.12870927,18
750,18,0.60024273,0.99999917,0.88357884,0.47759512,0.9924165,0.9999924,0.70798975,0.66681236,1.0,0.89279616,0.988356,0.99999344,0.9313468,0.9930704,0.9945833,0.99999917,0.303845,0.99897873,1.6760247e-10,0.9856194,0.9875328,18
751,18,0.6001473,0.9998758,0.9531349,0.44565412,0.8945556,0.9999378,0.33866197,0.66696537,0.99982965,0.7064481,0.9978003,0.99890983,0.9411027,0.9992532,0.99671906,1.0,0.8423159,0.9839473,1.6258096e-11,0.94513553,0.022148868,18
752,18,0.6006967,1.0,0.9423797,0.51791996,0.9668163,0.9999988,0.57791907,0.66657746,1.0,0.036116216,0.9869423,0.999998,0.17724659,0.9998103,0.9933868,1.0,0.47988838,0.79145753,1.3981666e-10,0.93420035,0.15365349,18
753,18,0.5999003,0.97229815,0.77212894,0.42173654,0.9580202,0.9998479,0.24682243,0.66660714,1.0,0.025110127,0.9934509,0.9999739,0.9899262,0.99341846,0.9960246,1.0,0.5816294,0.13156742,0.031054432,0.7055302,0.002510047,20
754,18,0.6009483,0.9999788,0.787524,0.8122663,0.99026275,0.99931955,0.5231933,0.66736525,1.0,0.9999958,0.9323147,0.15235627,0.9101762,0.2580531,0.68423,0.9994912,0.68348104,0.9996213,0.99978393,0.9989458,0.9712616,11
755,18,0.60040843,0.9999994,0.9929842,0.44288862,0.35328397,0.99985445,0.39793688,0.66652584,1.0,0.6801245,0.999808,0.9999281,0.9248832,0.9967272,0.98909247,1.0,0.61652637,0.013972223,0.0018788314,0.33565003,0.92810404,18
756,18,0.60044295,0.9999988,0.3001928,0.5030323,0.9684641,0.9995579,0.71851826,0.66631144,1.0,0.46529427,0.9938698,0.9999956,0.95149153,0.9993674,0.9787159,0.99999917,0.25218263,0.9998449,1.3665117e-12,0.034258507,0.96322,18
757,18,0.600157,1.0,0.8835078,0.5730679,0.008054299,0.9998473,0.6313262,0.66648126,1.0,0.9999974,0.987128,0.9998777,0.9556535,0.9910108,0.83477783,0.99998105,0.4814015,0.9997577,1.8835239e-11,0.93273246,0.0054163653,18
758,18,0.59942085,0.99651897,0.9578581,0.3412679,0.5371968,0.99730587,0.29055876,0.66650915,0.99999964,0.99950695,0.98816013,0.9404308,0.9949168,0.9129275,0.8645112,0.99966085,0.8226624,0.36633965,0.07152182,0.7629686,0.0022826588,20
759,18,0.60024846,0.9999844,0.9837082,0.45774993,0.9642866,0.99999344,0.5730105,0.6671614,0.9999877,0.3068122,0.999607,0.9999788,0.9770141,0.99709177,0.9667522,1.0,0.68774706,0.20990218,0.00044679444,0.4655149,0.9368718,18
760,18,0.59942055,0.9997739,0.8480399,0.37000585,0.92264986,0.99994004,0.37219414,0.6666434,0.9994998,0.99994624,0.99970764,0.9994361,0.9990476,0.97612756,0.9981517,0.9999999,0.9422335,0.6079025,2.280069e-05,0.61344707,0.05853573,18
761,18,0.60117525,0.99999917,0.9146345,0.4150779,0.9954289,0.9999988,0.75642633,0.66672146,1.0,1.7998549e-05,0.9901484,1.0,0.517338,0.9997371,0.96304417,0.9999999,0.60468656,0.99665064,6.092218e-07,0.8527647,0.0028161937,18
762,18,0.6002398,0.9992605,0.72989964,0.38822904,0.79061687,0.9999993,0.6759649,0.6665378,1.0,0.056502946,0.9978719,0.9999989,0.5847494,0.999516,0.995116,1.0,0.7428617,0.97509617,9.790134e-07,0.21168602,0.02743145,18
763,18,0.6000536,0.9999999,0.9461039,0.56629956,0.97535354,0.92855227,0.7112563,0.66675264,1.0,0.99692947,0.98518026,0.9992754,0.8838026,0.9991634,0.86632997,0.9999994,0.39400306,0.9999951,1.9460432e-15,0.9975007,0.22181123,18
764,18,0.5993186,0.9999987,0.9924844,0.36250675,0.97795606,0.9998801,0.48126528,0.6667419,0.99999213,0.9761487,0.9992046,0.999998,0.99464625,0.9945368,0.9977276,1.0,0.798677,0.0106346905,2.750189e-05,0.9820338,0.92660123,18
765,18,0.5998751,1.0,0.6278088,0.38873228,0.97452354,0.99999857,0.7681093,0.66546834,1.0,0.99968493,0.9999794,1.0,0.9996674,0.99937266,0.9991272,1.0,0.6748462,0.9976041,1.0480847e-08,0.9473221,0.024913106,18
766,18,0.6002315,0.99925953,0.9456557,0.45208055,0.89575696,0.9996275,0.4708427,0.66708577,0.99996483,0.9332555,0.9906144,0.9999974,0.7828787,0.9985018,0.9499595,0.9999999,0.9247393,0.99761367,2.9146254e-09,0.8989876,0.0027539153,18
767,18,0.59995455,0.999456,0.9475637,0.58614016,0.7546529,0.998511,0.7346923,0.66650325,1.0,1.0,0.94324523,0.03388306,0.9432153,0.48522845,0.881779,0.9975994,0.55192196,0.9994424,0.0040902663,0.9376897,2.6614543e-05,20
768,18,0.59975564,0.99383295,0.8149608,0.30539292,0.9646298,0.9999372,0.5202175,0.6668459,0.99998796,0.0005416604,0.99986076,0.99999785,0.9969715,0.9986633,0.98505604,0.99999976,0.9334176,0.7658528,4.893066e-05,0.85940963,0.9993936,18
769,18,0.6004294,1.0,0.92217964,0.4361093,0.79343784,0.99995613,0.6647433,0.6664582,1.0,0.013542719,0.99777263,0.99999833,0.887398,0.9939023,0.9980102,1.0,0.51930404,0.99795556,6.129006e-14,0.88138175,0.002877854,18
770,18,0.6000338,0.99999833,0.6394923,0.5000502,0.99948394,0.9988399,0.68214446,0.6663189,1.0,0.009784754,0.99580425,0.9999802,0.7807997,0.98849046,0.94976676,0.99521035,0.28409943,0.92696065,0.08124354,0.9785982,0.00015402902,20
771,18,0.5997684,0.9600188,0.9790855,0.41358572,0.8621292,0.99998856,0.49811995,0.66677374,0.9999404,0.95807797,0.9979512,0.9998061,0.97830784,0.99857545,0.99539834,0.99999976,0.9441493,0.9841962,2.9149259e-09,0.0029905788,0.84002566,18
772,18,0.59997934,0.9999994,0.9792229,0.40738475,0.76780266,0.99996185,0.47708118,0.6663086,1.0,0.97619104,0.99992645,0.999995,0.9994017,0.9877539,0.9991443,1.0,0.840257,0.012247995,5.024779e-08,0.9795973,0.9997986,18
773,18,0.60012525,0.9999999,0.93527323,0.4389816,0.8824599,0.9999896,0.36627698,0.6662941,1.0,0.004663819,0.99980897,0.9999894,0.9986314,0.99981517,0.99851733,1.0,0.8948206,0.3424281,2.7223186e-07,0.30908576,0.8072482,18
774,18,0.59993285,0.9999317,0.99355257,0.46644798,0.8453524,0.99812824,0.46666762,0.66688514,0.99931276,0.99546826,0.99846375,0.9999206,0.85736513,0.9973871,0.9830308,0.9999958,0.7916402,0.9989208,4.834505e-08,0.37049085,0.18351348,18
775,18,0.59945464,0.9999995,0.9817571,0.3446402,0.94267493,0.99973875,0.60141945,0.6659321,1.0,0.0015941664,0.9989484,0.99952376,0.9973436,0.99954766,0.99943346,1.0,0.8369112,0.13663337,5.746726e-08,0.6676004,7.5844844e-05,18
776,18,0.59980035,0.9792891,0.94185424,0.44993037,0.97581327,0.9868413,0.3724301,0.66666794,0.9999968,0.99983907,0.9577719,0.9999279,0.7168678,0.9978988,0.9453882,0.999995,0.8130461,0.99771994,1.6492044e-09,0.86377937,0.005278366,18
777,18,0.60006046,0.9999994,0.9632937,0.49204323,0.35084015,0.9999982,0.7475748,0.6661755,1.0,0.896974,0.9995735,1.0,0.93405086,0.9972978,0.96996415,1.0,0.5016341,0.996691,4.3446078e-14,0.72115237,0.97565097,18
